"seg_id","waterbody","huc_10","basin_name","class","water_type","segment_assessment","use","use_assessment","parameter","grandfathered_from_listings","data_supported","stayCALM_param_eval"
"1401-0124","Stump Pond",204010105,"Delaware River","b(t)","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1401-0129","Anawanda Lake/Low Pond",204010105,"Delaware River","b(t)","pond","IR2_some-uses-supported","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1401-0129","Anawanda Lake/Low Pond",204010105,"Delaware River","b(t)","pond","IR2_some-uses-supported","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1401-0129","Anawanda Lake/Low Pond",204010105,"Delaware River","b(t)","pond","IR2_some-uses-supported","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1401-0129","Anawanda Lake/Low Pond",204010105,"Delaware River","b(t)","pond","IR2_some-uses-supported","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1401-0129","Anawanda Lake/Low Pond",204010105,"Delaware River","b(t)","pond","IR2_some-uses-supported","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1401-0129","Anawanda Lake/Low Pond",204010105,"Delaware River","b(t)","pond","IR2_some-uses-supported","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1401-0141","Somerset Lake",204010104,"Delaware River","b","pond","IR1_fully-supported","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1401-0141","Somerset Lake",204010104,"Delaware River","b","pond","IR1_fully-supported","fishing","IR1_fully-supported_confirmed","nitrite","no","yes","fully-supported_confirmed"
"1401-0141","Somerset Lake",204010104,"Delaware River","b","pond","IR1_fully-supported","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1401-0141","Somerset Lake",204010104,"Delaware River","b","pond","IR1_fully-supported","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1401-0141","Somerset Lake",204010104,"Delaware River","b","pond","IR1_fully-supported","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1401-0141","Somerset Lake",204010104,"Delaware River","b","pond","IR1_fully-supported","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0031","Guymard/Guymaer Lake",204010403,"Delaware River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0031","Guymard/Guymaer Lake",204010403,"Delaware River","b","pond","IR5_impaired","fishing","IR3_fully-supported_unconfirmed","dissolved_oxygen; nitrite; ph","no","yes","fully-supported_unconfirmed"
"1402-0031","Guymard/Guymaer Lake",204010403,"Delaware River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1402-0031","Guymard/Guymaer Lake",204010403,"Delaware River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1402-0031","Guymard/Guymaer Lake",204010403,"Delaware River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0031","Guymard/Guymaer Lake",204010403,"Delaware River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0035","Yankee Reservoir",204010402,"Delaware River","b","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0035","Yankee Reservoir",204010402,"Delaware River","b","pond","IR3_needs-verification","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1402-0035","Yankee Reservoir",204010402,"Delaware River","b","pond","IR3_needs-verification","primary_contact_recreation","IR3_impaired_unconfirmed","phosphorus","no","yes","impaired_unconfirmed"
"1402-0035","Yankee Reservoir",204010402,"Delaware River","b","pond","IR3_needs-verification","secondary_contact_recreation","IR3_impaired_unconfirmed","phosphorus","no","yes","impaired_unconfirmed"
"1402-0035","Yankee Reservoir",204010402,"Delaware River","b","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0035","Yankee Reservoir",204010402,"Delaware River","b","pond","IR3_needs-verification","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0045","Wolf Reservoir",204010403,"Delaware River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0045","Wolf Reservoir",204010403,"Delaware River","b","pond","IR5_impaired","fishing","IR5_impaired_confirmed","ph","yes","no","fully-supported_unconfirmed"
"1402-0045","Wolf Reservoir",204010403,"Delaware River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1402-0045","Wolf Reservoir",204010403,"Delaware River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1402-0045","Wolf Reservoir",204010403,"Delaware River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0045","Wolf Reservoir",204010403,"Delaware River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0055","Pleasure Lake",204010403,"Delaware River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0055","Pleasure Lake",204010403,"Delaware River","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1402-0055","Pleasure Lake",204010403,"Delaware River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"1402-0055","Pleasure Lake",204010403,"Delaware River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1402-0055","Pleasure Lake",204010403,"Delaware River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0055","Pleasure Lake",204010403,"Delaware River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0059","Wanaksink Lake/Lords Reservoir",204010403,"Delaware River","b","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0059","Wanaksink Lake/Lords Reservoir",204010403,"Delaware River","b","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"1402-0059","Wanaksink Lake/Lords Reservoir",204010403,"Delaware River","b","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"1402-0059","Wanaksink Lake/Lords Reservoir",204010403,"Delaware River","b","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"1402-0059","Wanaksink Lake/Lords Reservoir",204010403,"Delaware River","b","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1402-0059","Wanaksink Lake/Lords Reservoir",204010403,"Delaware River","b","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0032","Oquaga Lake",204010103,"Delaware River","aa","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0032","Oquaga Lake",204010103,"Delaware River","aa","pond","IR3_needs-verification","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1404-0032","Oquaga Lake",204010103,"Delaware River","aa","pond","IR3_needs-verification","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1404-0032","Oquaga Lake",204010103,"Delaware River","aa","pond","IR3_needs-verification","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1404-0032","Oquaga Lake",204010103,"Delaware River","aa","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0032","Oquaga Lake",204010103,"Delaware River","aa","pond","IR3_needs-verification","source_of_water_supply","IR3_fully-supported_unconfirmed","arsenic","no","yes","fully-supported_unconfirmed"
"1404-0033","Blueberry, Laurel Lakes",204010103,"Delaware River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0033","Blueberry, Laurel Lakes",204010103,"Delaware River","b","pond","IR5_impaired","fishing","IR3_fully-supported_unconfirmed","nitrite","no","yes","fully-supported_unconfirmed"
"1404-0033","Blueberry, Laurel Lakes",204010103,"Delaware River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"1404-0033","Blueberry, Laurel Lakes",204010103,"Delaware River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"1404-0033","Blueberry, Laurel Lakes",204010103,"Delaware River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0033","Blueberry, Laurel Lakes",204010103,"Delaware River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0038","Fly Pond, Deer Lake, Sky Lake",204010103,"Delaware River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0038","Fly Pond, Deer Lake, Sky Lake",204010103,"Delaware River","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1404-0038","Fly Pond, Deer Lake, Sky Lake",204010103,"Delaware River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"1404-0038","Fly Pond, Deer Lake, Sky Lake",204010103,"Delaware River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"1404-0038","Fly Pond, Deer Lake, Sky Lake",204010103,"Delaware River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1404-0038","Fly Pond, Deer Lake, Sky Lake",204010103,"Delaware River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0017","Lake Lucille",203010309,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0017","Lake Lucille",203010309,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1501-0017","Lake Lucille",203010309,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1501-0017","Lake Lucille",203010309,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1501-0017","Lake Lucille",203010309,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0017","Lake Lucille",203010309,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0049","We Wah Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0049","We Wah Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1501-0049","We Wah Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1501-0049","We Wah Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1501-0049","We Wah Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0049","We Wah Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0050","Tuxedo Lake",203010302,"Hackensack-Ramapo Rivers","aa(t)","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0050","Tuxedo Lake",203010302,"Hackensack-Ramapo Rivers","aa(t)","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1501-0050","Tuxedo Lake",203010302,"Hackensack-Ramapo Rivers","aa(t)","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1501-0050","Tuxedo Lake",203010302,"Hackensack-Ramapo Rivers","aa(t)","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1501-0050","Tuxedo Lake",203010302,"Hackensack-Ramapo Rivers","aa(t)","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0050","Tuxedo Lake",203010302,"Hackensack-Ramapo Rivers","aa(t)","pond","IR5_impaired","source_of_water_supply","IR3_fully-supported_unconfirmed","arsenic","no","yes","fully-supported_unconfirmed"
"1501-0063","Round Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1501-0063","Round Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR3_needs-verification","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1501-0063","Round Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR3_needs-verification","primary_contact_recreation","IR3_fully-supported_unconfirmed","phosphorus","no","yes","fully-supported_unconfirmed"
"1501-0063","Round Lake",203010302,"Hackensack-Ramapo Rivers","b","pond","IR3_needs-verification","secondary_contact_recreation","IR3_fully-supported_unconfirmed","phosphorus","no","yes","fully-supported_unconfirmed"
