seg_id,waterbody,huc_10,basin_name,class,water_type,segment_assessment,use,use_assessment,parameter,grandfathered_from_listings,data_supported,stayCALM_param_eval
0303-0028,"Lake Ontario Shoreline, Eastern",0415010204,Lake Ontario,a,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dioxin; mirex; pcbs,yes,no,unassessed
0303-0028,"Lake Ontario Shoreline, Eastern",0415010204,Lake Ontario,a,pond,IR5_impaired,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0028,"Lake Ontario Shoreline, Eastern",0415010204,Lake Ontario,a,pond,IR5_impaired,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0028,"Lake Ontario Shoreline, Eastern",0415010204,Lake Ontario,a,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0028,"Lake Ontario Shoreline, Eastern",0415010204,Lake Ontario,a,pond,IR5_impaired,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0303-0029,"Lake Ontario Shoreline, Eastern",0414010201,Lake Ontario,a,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0029,"Lake Ontario Shoreline, Eastern",0414010201,Lake Ontario,a,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dioxin; mirex; pcbs,yes,no,unassessed
0303-0029,"Lake Ontario Shoreline, Eastern",0414010201,Lake Ontario,a,pond,IR5_impaired,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0029,"Lake Ontario Shoreline, Eastern",0414010201,Lake Ontario,a,pond,IR5_impaired,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0029,"Lake Ontario Shoreline, Eastern",0414010201,Lake Ontario,a,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0029,"Lake Ontario Shoreline, Eastern",0414010201,Lake Ontario,a,pond,IR5_impaired,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0303-0030,"Lake Ontario Shoreline, Eastern",0414010204,Lake Ontario,a,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0030,"Lake Ontario Shoreline, Eastern",0414010204,Lake Ontario,a,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dioxin; mirex; pcbs,yes,no,unassessed
0303-0030,"Lake Ontario Shoreline, Eastern",0414010204,Lake Ontario,a,pond,IR5_impaired,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0030,"Lake Ontario Shoreline, Eastern",0414010204,Lake Ontario,a,pond,IR5_impaired,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0030,"Lake Ontario Shoreline, Eastern",0414010204,Lake Ontario,a,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0030,"Lake Ontario Shoreline, Eastern",0414010204,Lake Ontario,a,pond,IR5_impaired,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0303-0031,"Lake Ontario Shoreline, Eastern",0414010208,Lake Ontario,a,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0031,"Lake Ontario Shoreline, Eastern",0414010208,Lake Ontario,a,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dioxin; mirex; pcbs,yes,no,unassessed
0303-0031,"Lake Ontario Shoreline, Eastern",0414010208,Lake Ontario,a,pond,IR5_impaired,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0031,"Lake Ontario Shoreline, Eastern",0414010208,Lake Ontario,a,pond,IR5_impaired,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0303-0031,"Lake Ontario Shoreline, Eastern",0414010208,Lake Ontario,a,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0031,"Lake Ontario Shoreline, Eastern",0414010208,Lake Ontario,a,pond,IR5_impaired,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0303-0041,Perch Lake,0415010203,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0041,Perch Lake,0415010203,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0041,Perch Lake,0415010203,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0041,Perch Lake,0415010203,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0041,Perch Lake,0415010203,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0041,Perch Lake,0415010203,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0043,Hyde Lake,0415010203,Lake Ontario,b,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0043,Hyde Lake,0415010203,Lake Ontario,b,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dissolved_oxygen,yes,no,fully-supported_unconfirmed
0303-0043,Hyde Lake,0415010203,Lake Ontario,b,pond,IR5_impaired,primary_contact_recreation,IR5_impaired_confirmed,phosphorus,no,yes,impaired-pollutant_confirmed
0303-0043,Hyde Lake,0415010203,Lake Ontario,b,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,no,yes,impaired-pollutant_confirmed
0303-0043,Hyde Lake,0415010203,Lake Ontario,b,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0043,Hyde Lake,0415010203,Lake Ontario,b,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0046,Henderson Pond,0414010201,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0046,Henderson Pond,0414010201,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0046,Henderson Pond,0414010201,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0046,Henderson Pond,0414010201,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0046,Henderson Pond,0414010201,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0046,Henderson Pond,0414010201,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0047,Crystal Lake,0414010201,Lake Ontario,b,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0047,Crystal Lake,0414010201,Lake Ontario,b,pond,IR3_needs-verification,fishing,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0303-0047,Crystal Lake,0414010201,Lake Ontario,b,pond,IR3_needs-verification,primary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0303-0047,Crystal Lake,0414010201,Lake Ontario,b,pond,IR3_needs-verification,secondary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0303-0047,Crystal Lake,0414010201,Lake Ontario,b,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0047,Crystal Lake,0414010201,Lake Ontario,b,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0051,Rutland Lake,0414010203,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0051,Rutland Lake,0414010203,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0051,Rutland Lake,0414010203,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0051,Rutland Lake,0414010203,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0051,Rutland Lake,0414010203,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0051,Rutland Lake,0414010203,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0052,Lakeview Pond,0414010203,Lake Ontario,c,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0052,Lakeview Pond,0414010203,Lake Ontario,c,pond,IR3_needs-verification,fishing,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
0303-0052,Lakeview Pond,0414010203,Lake Ontario,c,pond,IR3_needs-verification,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0052,Lakeview Pond,0414010203,Lake Ontario,c,pond,IR3_needs-verification,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0052,Lakeview Pond,0414010203,Lake Ontario,c,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0052,Lakeview Pond,0414010203,Lake Ontario,c,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0054,Goose Pond,0414010202,Lake Ontario,c,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0054,Goose Pond,0414010202,Lake Ontario,c,pond,IR3_needs-verification,fishing,IR3_fully-supported_unconfirmed,ammonia; dissolved_oxygen; ph,no,yes,fully-supported_unconfirmed
0303-0054,Goose Pond,0414010202,Lake Ontario,c,pond,IR3_needs-verification,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0054,Goose Pond,0414010202,Lake Ontario,c,pond,IR3_needs-verification,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0054,Goose Pond,0414010202,Lake Ontario,c,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0054,Goose Pond,0414010202,Lake Ontario,c,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0058,"North Colwell Pond, South Colwell Pond",0414010202,Lake Ontario,c,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0058,"North Colwell Pond, South Colwell Pond",0414010202,Lake Ontario,c,pond,IR3_needs-verification,fishing,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
0303-0058,"North Colwell Pond, South Colwell Pond",0414010202,Lake Ontario,c,pond,IR3_needs-verification,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0058,"North Colwell Pond, South Colwell Pond",0414010202,Lake Ontario,c,pond,IR3_needs-verification,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0058,"North Colwell Pond, South Colwell Pond",0414010202,Lake Ontario,c,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0058,"North Colwell Pond, South Colwell Pond",0414010202,Lake Ontario,c,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0059,Cranberry Pond,0414010204,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0059,Cranberry Pond,0414010204,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0059,Cranberry Pond,0414010204,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0059,Cranberry Pond,0414010204,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0059,Cranberry Pond,0414010204,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0059,Cranberry Pond,0414010204,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0065,South Pond,0414010204,Lake Ontario,c,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0065,South Pond,0414010204,Lake Ontario,c,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dissolved_oxygen,no,yes,impaired-pollutant_confirmed
0303-0065,South Pond,0414010204,Lake Ontario,c,pond,IR5_impaired,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0065,South Pond,0414010204,Lake Ontario,c,pond,IR5_impaired,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0065,South Pond,0414010204,Lake Ontario,c,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0065,South Pond,0414010204,Lake Ontario,c,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0067,Lower Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0067,Lower Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR5_impaired,fishing,IR5_impaired_confirmed,mirex; pcbs,yes,no,unassessed
0303-0067,Lower Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR5_impaired,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0067,Lower Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR5_impaired,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0067,Lower Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0067,Lower Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0069,Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR4a_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0069,Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR4a_impaired,fishing,IR4a_impaired_confirmed,mercury,yes,no,unassessed
0303-0069,Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR4a_impaired,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0069,Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR4a_impaired,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0069,Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR4a_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0069,Salmon River Reservoir,0414010207,Lake Ontario,c(t),pond,IR4a_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0073,Gowdy Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0073,Gowdy Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0073,Gowdy Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0073,Gowdy Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0073,Gowdy Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0073,Gowdy Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0074,Bud Lee Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0074,Bud Lee Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0074,Bud Lee Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0074,Bud Lee Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0074,Bud Lee Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0074,Bud Lee Pond,0414010207,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0078,Castor Pond,0414010205,Lake Ontario,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0078,Castor Pond,0414010205,Lake Ontario,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0078,Castor Pond,0414010205,Lake Ontario,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0078,Castor Pond,0414010205,Lake Ontario,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0078,Castor Pond,0414010205,Lake Ontario,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0078,Castor Pond,0414010205,Lake Ontario,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0085,Moshier Pond,0414010208,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0085,Moshier Pond,0414010208,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,ammonia,no,yes,unassessed
0303-0085,Moshier Pond,0414010208,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0085,Moshier Pond,0414010208,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0085,Moshier Pond,0414010208,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0085,Moshier Pond,0414010208,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0088,Grays Millpond,0414010209,Lake Ontario,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0303-0088,Grays Millpond,0414010209,Lake Ontario,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0303-0088,Grays Millpond,0414010209,Lake Ontario,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0088,Grays Millpond,0414010209,Lake Ontario,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0303-0088,Grays Millpond,0414010209,Lake Ontario,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0303-0088,Grays Millpond,0414010209,Lake Ontario,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0303-0090,St. Marys Pond,0414010209,Lake Ontario,c,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
